	Time	Channel 1	Channel 2	Channel 3	Channel 4
0	0.0	0.690909090909	17.8299401198	-20.7815602837	-0.263636363636
1	0.0005	9.36363636364	15.005988024	-8.06028368794	-0.263636363636
2	0.001	0.690909090909	15.005988024	-8.06028368794	2.60909090909
3	0.0015	-2.2	10.7700598802	-10.8872340426	-7.44545454545
4	0.002	-2.2	16.4179640719	-10.8872340426	1.17272727273
5	0.0025	16.5909090909	10.7700598802	-9.47375886525	-0.263636363636
6	0.003	-2.2	13.594011976	-23.6085106383	2.60909090909
7	0.0035	-0.754545454545	15.005988024	-12.3007092199	-0.263636363636
8	0.004	-2.2	10.7700598802	-20.7815602837	-3.13636363636
9	0.0045	-0.754545454545	15.005988024	-10.8872340426	1.17272727273
10	0.005	-2.2	3.71017964072	-13.7141843972	-0.263636363636
11	0.0055	0.690909090909	16.4179640719	-15.1276595745	1.17272727273
12	0.006	-10.8727272727	16.4179640719	-17.9546099291	2.60909090909
13	0.0065	10.8090909091	13.594011976	-13.7141843972	-1.7
14	0.007	-7.98181818182	16.4179640719	-13.7141843972	12.6636363636
15	0.0075	-0.754545454545	15.005988024	-12.3007092199	-1.7
16	0.008	-0.754545454545	17.8299401198	-20.7815602837	1.17272727273
17	0.0085	2.13636363636	13.594011976	-13.7141843972	-0.263636363636
18	0.009	-3.64545454545	13.594011976	-19.3680851064	-3.13636363636
19	0.0095	-0.754545454545	22.0658682635	-10.8872340426	1.17272727273
20	0.01	-5.09090909091	13.594011976	-13.7141843972	2.60909090909
21	0.0105	16.5909090909	15.005988024	-13.7141843972	1.17272727273
22	0.011	-10.8727272727	15.005988024	-10.8872340426	-0.263636363636
23	0.0115	-0.754545454545	15.005988024	-10.8872340426	2.60909090909
24	0.012	-2.2	15.005988024	-23.6085106383	-0.263636363636
25	0.0125	-0.754545454545	12.1820359281	-13.7141843972	-4.57272727273
26	0.013	2.13636363636	15.005988024	-13.7141843972	1.17272727273
27	0.0135	2.13636363636	17.8299401198	-15.1276595745	-0.263636363636
28	0.014	0.690909090909	20.6538922156	-15.1276595745	-0.263636363636
29	0.0145	-13.7636363636	17.8299401198	-15.1276595745	-1.7
30	0.015	-9.42727272727	15.005988024	-16.5411347518	-0.263636363636
31	0.0155	18.0363636364	16.4179640719	-19.3680851064	1.17272727273
32	0.016	0.690909090909	16.4179640719	-17.9546099291	4.04545454545
33	0.0165	0.690909090909	15.005988024	-29.2624113475	-1.7
34	0.017	0.690909090909	17.8299401198	-16.5411347518	-8.88181818182
35	0.0175	2.13636363636	15.005988024	-8.06028368794	-1.7
36	0.018	2.13636363636	23.4778443114	-19.3680851064	-1.7
37	0.0185	2.13636363636	30.5377245509	-16.5411347518	-0.263636363636
38	0.019	3.58181818182	3.71017964072	-15.1276595745	-0.263636363636
39	0.0195	2.13636363636	15.005988024	-15.1276595745	2.60909090909
40	0.02	-2.2	13.594011976	-13.7141843972	-11.7545454545
41	0.0205	2.13636363636	16.4179640719	-15.1276595745	15.5363636364
42	0.021	-2.2	16.4179640719	-15.1276595745	-4.57272727273
43	0.0215	-0.754545454545	15.005988024	-19.3680851064	-1.7
44	0.022	-2.2	16.4179640719	-16.5411347518	-0.263636363636
45	0.0225	-2.2	10.7700598802	-13.7141843972	-1.7
46	0.023	-0.754545454545	22.0658682635	-12.3007092199	-0.263636363636
47	0.0235	2.13636363636	9.35808383234	-10.8872340426	2.60909090909
48	0.024	-7.98181818182	13.594011976	-12.3007092199	-3.13636363636
49	0.0245	-10.8727272727	13.594011976	-12.3007092199	-7.44545454545
50	0.025	-0.754545454545	16.4179640719	-15.1276595745	-4.57272727273
51	0.0255	0.690909090909	20.6538922156	1.83404255319	1.17272727273
52	0.026	-0.754545454545	13.594011976	-20.7815602837	-0.263636363636
53	0.0265	0.690909090909	13.594011976	3.2475177305	-0.263636363636
54	0.027	2.13636363636	24.8898203593	-9.47375886525	-0.263636363636
55	0.0275	-0.754545454545	9.35808383234	-9.47375886525	-0.263636363636
56	0.028	2.13636363636	17.8299401198	-9.47375886525	-0.263636363636
57	0.0285	-13.7636363636	13.594011976	-10.8872340426	-6.00909090909
58	0.029	-0.754545454545	19.2419161677	-9.47375886525	4.04545454545
59	0.0295	0.690909090909	19.2419161677	-12.3007092199	-7.44545454545
60	0.03	-2.2	19.2419161677	-10.8872340426	-0.263636363636
61	0.0305	-2.2	16.4179640719	-10.8872340426	-0.263636363636
62	0.031	-2.2	16.4179640719	-10.8872340426	-0.263636363636
63	0.0315	-0.754545454545	34.7736526946	-8.06028368794	1.17272727273
64	0.032	-3.64545454545	7.94610778443	-9.47375886525	-0.263636363636
