	Time	Channel 1	Channel 2	Channel 3	Channel 4
0	0.0	9.29358974359	-0.579310344828	-2.98	22.4122137405
1	0.0005	14.9807692308	0.872413793103	-7.36	20.9977099237
2	0.001	14.9807692308	19.7448275862	-1.52	19.5832061069
3	0.0015	12.1371794872	-0.579310344828	-2.98	18.1687022901
4	0.002	12.1371794872	-2.03103448276	-2.98	15.3396946565
5	0.0025	14.9807692308	13.9379310345	2.86	33.7282442748
6	0.003	9.29358974359	8.13103448276	-2.98	22.4122137405
7	0.0035	12.1371794872	-15.0965517241	-1.52	19.5832061069
8	0.004	3.60641025641	-6.38620689655	-1.52	15.3396946565
9	0.0045	10.7153846154	-0.579310344828	-2.98	20.9977099237
10	0.005	10.7153846154	-3.48275862069	-1.52	22.4122137405
11	0.0055	13.558974359	-13.6448275862	-1.52	20.9977099237
12	0.006	-2.08076923077	-2.03103448276	-1.52	19.5832061069
13	0.0065	26.3551282051	-3.48275862069	-2.98	22.4122137405
14	0.007	9.29358974359	-4.93448275862	-1.52	8.26717557252
15	0.0075	9.29358974359	-3.48275862069	-1.52	19.5832061069
16	0.008	5.02820512821	-3.48275862069	-2.98	19.5832061069
17	0.0085	7.87179487179	-13.6448275862	1.4	20.9977099237
18	0.009	2.18461538462	-2.03103448276	-1.52	20.9977099237
19	0.0095	5.02820512821	-2.03103448276	-0.06	18.1687022901
20	0.01	13.558974359	-0.579310344828	-0.06	16.7541984733
21	0.0105	3.60641025641	-3.48275862069	-2.98	19.5832061069
22	0.011	10.7153846154	-3.48275862069	-11.74	20.9977099237
23	0.0115	9.29358974359	-6.38620689655	20.38	20.9977099237
24	0.012	7.87179487179	-12.1931034483	-1.52	18.1687022901
25	0.0125	5.02820512821	11.0344827586	-1.52	20.9977099237
26	0.013	3.60641025641	-3.48275862069	-1.52	20.9977099237
27	0.0135	3.60641025641	-2.03103448276	-2.98	20.9977099237
28	0.014	9.29358974359	-3.48275862069	-1.52	20.9977099237
29	0.0145	7.87179487179	-3.48275862069	-10.28	20.9977099237
30	0.015	7.87179487179	-2.03103448276	-8.82	20.9977099237
31	0.0155	5.02820512821	0.872413793103	-2.98	20.9977099237
32	0.016	5.02820512821	-7.83793103448	-1.52	20.9977099237
33	0.0165	-0.658974358974	0.872413793103	-2.98	20.9977099237
34	0.017	26.3551282051	-0.579310344828	-1.52	8.26717557252
35	0.0175	9.29358974359	-0.579310344828	-2.98	35.1427480916
36	0.018	10.7153846154	0.872413793103	-4.44	15.3396946565
37	0.0185	2.18461538462	-0.579310344828	13.08	16.7541984733
38	0.019	5.02820512821	-10.7413793103	-1.52	20.9977099237
39	0.0195	12.1371794872	11.0344827586	1.4	20.9977099237
40	0.02	10.7153846154	-2.03103448276	-2.98	22.4122137405
41	0.0205	2.18461538462	-0.579310344828	-0.06	19.5832061069
42	0.021	12.1371794872	-3.48275862069	-2.98	39.386259542
43	0.0215	10.7153846154	-0.579310344828	-1.52	23.8267175573
44	0.022	14.9807692308	-2.03103448276	2.86	23.8267175573
45	0.0225	13.558974359	-9.28965517241	-2.98	26.6557251908
46	0.023	14.9807692308	-7.83793103448	-1.52	25.241221374
47	0.0235	14.9807692308	-2.03103448276	-1.52	26.6557251908
48	0.024	3.60641025641	0.872413793103	-1.52	25.241221374
49	0.0245	16.4025641026	-0.579310344828	-1.52	23.8267175573
50	0.025	14.9807692308	-0.579310344828	-2.98	23.8267175573
51	0.0255	13.558974359	0.872413793103	-1.52	22.4122137405
52	0.026	13.558974359	3.77586206897	-2.98	20.9977099237
53	0.0265	14.9807692308	-10.7413793103	1.4	22.4122137405
54	0.027	9.29358974359	-2.03103448276	-0.06	22.4122137405
55	0.0275	-3.50256410256	-4.93448275862	-1.52	20.9977099237
56	0.028	26.3551282051	0.872413793103	-1.52	15.3396946565
57	0.0285	7.87179487179	-0.579310344828	-1.52	37.9717557252
58	0.029	5.02820512821	0.872413793103	7.24	23.8267175573
59	0.0295	5.02820512821	0.872413793103	-7.36	25.241221374
60	0.03	5.02820512821	-7.83793103448	-2.98	26.6557251908
61	0.0305	10.7153846154	-4.93448275862	-1.52	25.241221374
62	0.031	12.1371794872	-0.579310344828	-2.98	25.241221374
63	0.0315	-0.658974358974	-2.03103448276	-1.52	22.4122137405
64	0.032	9.29358974359	-2.03103448276	-2.98	16.7541984733
65	0.0325	7.87179487179	-0.579310344828	2.86	22.4122137405
66	0.033	7.87179487179	-3.48275862069	2.86	23.8267175573
67	0.0335	5.02820512821	16.8413793103	-1.52	22.4122137405
68	0.034	9.29358974359	-9.28965517241	-1.52	22.4122137405
69	0.0345	10.7153846154	-2.03103448276	1.4	20.9977099237
70	0.035	3.60641025641	-0.579310344828	-2.98	16.7541984733
71	0.0355	13.558974359	0.872413793103	-1.52	19.5832061069
72	0.036	7.87179487179	-0.579310344828	-10.28	19.5832061069
73	0.0365	10.7153846154	2.32413793103	-4.44	16.7541984733
74	0.037	3.60641025641	2.32413793103	-2.98	16.7541984733
75	0.0375	3.60641025641	-13.6448275862	-1.52	16.7541984733
76	0.038	9.29358974359	-2.03103448276	-1.52	16.7541984733
77	0.0385	-10.6115384615	-0.579310344828	-0.06	15.3396946565
78	0.039	17.8243589744	-0.579310344828	-1.52	8.26717557252
79	0.0395	2.18461538462	0.872413793103	-1.52	32.313740458
80	0.04	0.762820512821	-0.579310344828	-4.44	12.5106870229
81	0.0405	2.18461538462	0.872413793103	-2.98	19.5832061069
82	0.041	0.762820512821	-10.7413793103	1.4	19.5832061069
